x1,y1,x2,y2
1782,588,1887,765
84,124,133,238
670,521,746,709
77,820,181,992
1111,792,1199,996
1327,707,1407,870
1498,556,1582,741
230,518,306,705
1490,395,1564,551
922,207,984,355
756,362,812,525
275,2,329,114
1141,424,1213,567
393,1,440,91
1094,76,1136,180
1808,184,1867,309
702,173,754,308
846,55,886,183
1167,96,1210,220
1727,113,1798,312
335,484,404,634
795,56,836,182
1377,0,1426,178
1626,18,1667,130
984,132,1043,273
1300,0,1338,100
1679,27,1734,152
570,314,638,452
919,55,954,167
