x1,y1,x2,y2
924,514,998,690
744,515,812,671
1261,78,1313,208
720,176,778,333
1517,752,1609,940
925,110,990,245
1382,14,1429,154
1104,730,1193,910
162,191,233,338
1254,892,1338,1049
1447,975,1543,1077
1841,94,1920,289
1041,126,1077,242
1663,68,1754,193
1829,31,1877,151
998,118,1042,240
41,123,101,240
0,566,60,759
1051,33,1100,157
0,326,42,435
1761,33,1813,152
328,453,395,613
832,16,865,120
1425,0,1464,87
381,478,447,638
1217,0,1249,74
