x1,y1,x2,y2
928,491,999,661
742,527,810,697
718,188,779,344
1256,857,1342,1031
1254,92,1308,219
1382,14,1426,153
164,186,242,324
1447,1012,1542,1077
1516,782,1604,984
929,96,992,234
1152,762,1222,955
997,109,1038,232
42,125,101,241
1428,4,1470,89
815,18,857,122
1690,70,1757,198
329,461,401,613
1056,40,1101,157
1837,33,1888,154
1045,123,1082,240
1855,98,1920,239
383,476,455,643
1778,43,1823,156
1006,973,1111,1080
