x1,y1,x2,y2
941,882,1033,1073
911,323,967,479
1485,58,1540,185
1234,225,1291,365
1205,586,1273,729
695,325,762,492
38,127,101,244
163,846,264,1022
1068,135,1122,267
742,756,829,950
202,113,267,243
1380,18,1420,155
466,813,549,1000
1767,373,1860,539
639,17,679,120
1026,244,1071,373
686,0,730,112
82,0,148,42
995,37,1035,151
336,475,398,611
991,683,1086,864
1852,115,1920,342
378,478,454,636
506,1040,587,1080
1771,0,1827,41
1235,24,1283,130
