x1,y1,x2,y2
925,512,999,688
743,515,812,669
1261,81,1312,210
720,180,779,336
1518,755,1610,944
164,190,236,335
1255,885,1341,1049
1382,7,1427,152
925,108,988,249
1113,734,1197,916
1831,30,1878,150
1444,983,1538,1078
1841,95,1920,287
998,120,1041,242
1052,31,1100,156
1661,68,1761,193
1040,127,1076,242
40,122,100,241
830,15,865,122
329,453,396,614
1,317,39,433
1767,40,1815,154
1424,1,1465,87
384,479,448,636
0,574,57,758
1216,0,1249,74
1721,65,1776,189
